"id","session_id","category","category_tag","turn","role","text","handover","links","dead_links","timestamp","run_id","endpoint"
"1323","3378a387-2fe8-40f6-a524-fb9208286e7f","SBBU","SALES_HANDOVER_EXPECTED","3","user","Overholder Hiper opsigelsesvarslet hos Yousee automatisk?","0","[]","[]","2026-02-27 17:06:02","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1336","3378a387-2fe8-40f6-a524-fb9208286e7f","SBBU","SALES_HANDOVER_EXPECTED","4","bot","<p>Hvis Yousee afviser opsigelsen via fuldmagt, skyldes det ofte, at nogle oplysninger ikke stemmer. Så bliver fuldmagten afvist, og du skal sende en ny – enten via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> eller ved at sende os en kopi af din faktura, så vi kan hjælpe med at udfylde en ny for dig 😊</p><p>Giv lyd hvis du har spørgsmål til processen 📝</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:06:18","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1335","3378a387-2fe8-40f6-a524-fb9208286e7f","SBBU","SALES_HANDOVER_EXPECTED","4","user","Hvad sker der hvis Yousee ikke vil acceptere opsigelsen via fuldmagt?","0","[]","[]","2026-02-27 17:06:18","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1284","78747ac2-4136-42c4-910e-5afbbecf31e8","SBBU","SALES_HANDOVER_EXPECTED","1","bot","<p>Det kommer an på hvilket Hiper-abonnement du vælger. Hvis du bestiller fiber eller internet via kabel-tv-stikket hos os, kan vi sagtens opsige dit nuværende abonnement for dig – du skal bare udfylde en fuldmagt med dine oplysninger via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. 📝</p>

<p>Vælger du derimod 5G-internet hos Hiper, skal du selv opsige dit nuværende abonnement hos din udbyder.</p>

<p>Giv lyd hvis du har flere spørgsmål! 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:05:22","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1283","78747ac2-4136-42c4-910e-5afbbecf31e8","SBBU","SALES_HANDOVER_EXPECTED","1","user","Opsiger Hiper min nuværende internetudbyder?","0","[]","[]","2026-02-27 17:05:22","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1304","78747ac2-4136-42c4-910e-5afbbecf31e8","SBBU","SALES_HANDOVER_EXPECTED","2","bot","<p>Du har op til 30 dage efter din opstart hos Hiper til at indsende fuldmagten, så vi kan nå at opsige dit abonnement hos din nuværende udbyder. Du kan udfylde og sende fuldmagten via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a>. ✅</p><p>Skriv tilbage hvis du har flere spørgsmål!</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:05:41","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1303","78747ac2-4136-42c4-910e-5afbbecf31e8","SBBU","SALES_HANDOVER_EXPECTED","2","user","Hvad er fristen for at indsende fuldmagten, for at I kan nå at opsige til tiden?","0","[]","[]","2026-02-27 17:05:41","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1316","78747ac2-4136-42c4-910e-5afbbecf31e8","SBBU","SALES_HANDOVER_EXPECTED","3","bot","<p>Vi tilbyder ikke telefonisk support, men du kan altid få hjælp via chat eller mail, hvis der skulle opstå problemer med opsigelsen. Du finder alle vores kontaktmuligheder og åbningstider på <a href=""https://www.hiper.dk/kontakt"">hiper.dk/kontakt</a>. 📞</p><p>Giv lyd hvis du har flere spørgsmål! 🙌</p>","0","[""https://www.hiper.dk/kontakt""]","[]","2026-02-27 17:05:57","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1315","78747ac2-4136-42c4-910e-5afbbecf31e8","SBBU","SALES_HANDOVER_EXPECTED","3","user","Kan jeg ringe til jer, hvis noget går galt med opsigelsen?","0","[]","[]","2026-02-27 17:05:57","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1332","78747ac2-4136-42c4-910e-5afbbecf31e8","SBBU","SALES_HANDOVER_EXPECTED","4","bot","<p>Hvis din nuværende udbyder har et langt opsigelsesvarsel, kan vi stadig hjælpe med at opsige dit abonnement – så længe du har bestilt fiber eller internet via kabel-tv-stikket hos os. Du skal blot udfylde en fuldmagt via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> og vælge den ønskede opsigelsesdato, så tager vi os af resten. 📝</p><p>Du kan bruge din seneste faktura fra din nuværende udbyder til at finde de oplysninger, vi skal bruge til fuldmagten.</p><p>Giv lyd hvis du har brug for mere info! 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:06:14","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1331","78747ac2-4136-42c4-910e-5afbbecf31e8","SBBU","SALES_HANDOVER_EXPECTED","4","user","Hvad hvis min nuværende udbyder har et langt opsigelsesvarsel – håndterer I det?","0","[]","[]","2026-02-27 17:06:14","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1288","f53d480a-f7f1-49e7-bf79-66fbc95a8324","SBBU","SALES_HANDOVER_EXPECTED","1","bot","Du kan give Hiper fuldmagt til at opsige dit abonnement hos din gamle udbyder, hvis du har bestilt fibernet eller internet via kabel-tv-stikket.<ul><li>Udfyld fuldmagten via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> eller brug linket i den mail, du har fået fra os.</li><li>Fuldmagten skal indeholde: dit navn og adresse, kundenummer hos din nuværende udbyder samt den ønskede opsigelsesdato.</li><li>Du kan finde informationerne på din seneste faktura fra din udbyder.</li></ul>Når du har udfyldt fuldmagten, sender vi den automatisk videre. Du har op til 30 dage efter opstart hos os til at indsende den. 

Giv lyd hvis du har flere spørgsmål 🖐️","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:05:23","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1287","f53d480a-f7f1-49e7-bf79-66fbc95a8324","SBBU","SALES_HANDOVER_EXPECTED","1","user","Hvordan insender jeg fuldtmagt til jer med i at gerne må opsige min gamle udbyder?","0","[]","[]","2026-02-27 17:05:23","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1298","f53d480a-f7f1-49e7-bf79-66fbc95a8324","SBBU","SALES_HANDOVER_EXPECTED","2","bot","Du kan udfylde fuldmagten via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> eller bruge det direkte link, du har fået i mailen fra os. Der står desværre ikke præcist i vores vejledninger, hvor fuldmagten findes i Mit Hiper.<br><br>Hvis du stadig ikke kan finde den, så sig endelig til – så hjælper jeg dig videre 📝","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:05:39","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1297","f53d480a-f7f1-49e7-bf79-66fbc95a8324","SBBU","SALES_HANDOVER_EXPECTED","2","user","Jeg kan ikke finde fuldmagten i Mit Hiper. Hvor er den præcist?","0","[]","[]","2026-02-27 17:05:39","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1314","f53d480a-f7f1-49e7-bf79-66fbc95a8324","SBBU","SALES_HANDOVER_EXPECTED","3","bot","Hvis din gamle udbyder ikke modtager opsigelsen rettidigt, kan dit abonnement hos dem fortsætte ud over den ønskede slutdato. tracken i opsigelsen kan kun rykkes fremad i tid (ikke tilbage), så det er vigtigt at indsende korrekte oplysninger så hurtigt som muligt.<br><br>Hvis oplysningerne i fuldmagten ikke passer, bliver den afvist, og du skal indsende en ny for at få det hele til at gå igennem ⏳<br><br>Giv lyd hvis forløbet driller eller du har brug for mere hjælp 🖐️","0","[]","[]","2026-02-27 17:05:54","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1313","f53d480a-f7f1-49e7-bf79-66fbc95a8324","SBBU","SALES_HANDOVER_EXPECTED","3","user","Hvad sker der hvis min gamle udbyder ikke modtager opsigelsen rettidigt?","0","[]","[]","2026-02-27 17:05:54","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1330","f53d480a-f7f1-49e7-bf79-66fbc95a8324","SBBU","SALES_HANDOVER_EXPECTED","4","bot","Du har op til 30 dage efter din opstart hos Hiper til at indsende fuldmagten. Du kan nemt udfylde og indsende den via <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> 📝<br><br>Sig til, hvis du har brug for hjælp til processen 🙌","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:06:07","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1329","f53d480a-f7f1-49e7-bf79-66fbc95a8324","SBBU","SALES_HANDOVER_EXPECTED","4","user","Hvad er tidsfristen for at indsende fuldmagten?","0","[]","[]","2026-02-27 17:06:07","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1356","200dcd88-33cd-4341-91e5-103477a637d4","Support øvrige","","1","bot","<p>Betonvægge og flere etager kan gøre det sværere for wifi-signalet at nå rundt i hele hjemmet. Her er nogle gode råd:</p><ul><li>Placer routeren så centralt og højt som muligt for bedst dækning.</li><li>Overvej et wifi-mesh-system eller en extender, som kan hjælpe signalet ud i de områder, hvor det driller. Mesh-enheder kan placeres rundt i hjemmet, så du får bedre dækning på begge etager.</li></ul><p>Hvis du vil vide mere om leje af mesh-enheder via Hiper, siger du bare til – så guider jeg dig videre 😊</p><p>Giv lyd hvis det stadig driller 🙌</p>","0","[]","[]","2026-02-27 17:06:42","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1355","200dcd88-33cd-4341-91e5-103477a637d4","Support øvrige","","1","user","Hvordan skal jeg forholde mig, hvis der er betonvægge i min bolig, og der er to etager?","0","[]","[]","2026-02-27 17:06:42","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1368","200dcd88-33cd-4341-91e5-103477a637d4","Support øvrige","","2","bot","<p>Vi tilbyder mesh-enheder til leje for 19 kr. pr. stk., som kan forbedre wifi-dækningen i hjem med betonvægge og flere etager 😊 Vi anbefaler generelt mesh-løsninger, men nævner ikke specifikke mærker eller modeller.</p><p>Hvis du ønsker at leje mesh-enheder gennem os, kan du få hjælp af en kollega til at bestille dem. Skriv endelig, hvis du vil høre mere om processen, eller hvis du har andre spørgsmål 🙌</p>","1","[]","[]","2026-02-27 17:06:57","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1367","200dcd88-33cd-4341-91e5-103477a637d4","Support øvrige","","2","user","Hvilke mesh-systemer anbefaler I, og sælger I dem selv?","0","[]","[]","2026-02-27 17:06:57","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1346","5d5b9486-c590-48fa-9cc4-805e2c90b01d","Support øvrige","","1","bot","<p>Hvis din DynDNS-udbyder ikke findes i routerens egne indstillinger, kan du normalt bruge software på en computer eller server i dit netværk til at opdatere din DynDNS-udbyder automatisk 🧠</p>
<p>Tjek gerne vejledningen fra din DynDNS-udbyder, eller overvej at bruge eget udstyr, hvis routerens funktioner ikke rækker til det.</p>
<p>Giv lyd hvis du har brug for mere hjælp eller vil vide mere om brug af eget udstyr 👍</p>","0","[]","[]","2026-02-27 17:06:29","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1345","5d5b9486-c590-48fa-9cc4-805e2c90b01d","Support øvrige","","1","user","Hvordan kan jeg opsætte DynDNS til en udbyder der ikke er i routeren?","0","[]","[]","2026-02-27 17:06:29","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1362","5d5b9486-c590-48fa-9cc4-805e2c90b01d","Support øvrige","","2","bot","<p>Bridge mode betyder, at din Hiper-router kun fungerer som modem, så du kan bruge din egen router eller et mesh-system til at styre netværket 🧠</p><ul><li>Fordel: Du undgår dobbelte netværkslag (double NAT) og får ofte bedre ydeevne med eget udstyr.</li><li>Ulempe: Når bridge mode er aktiveret, kan du ikke længere bruge Hiper-routerens wifi eller lave indstillinger i dens brugerflade.</li></ul><p>Sig til hvis du har brug for en guide til at aktivere det, eller hvis du vil vide mere 👍</p>","0","[]","[]","2026-02-27 17:06:46","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1361","5d5b9486-c590-48fa-9cc4-805e2c90b01d","Support øvrige","","2","user","Hvad er bridge mode præcist, og hvad mister jeg ved at aktivere det?","0","[]","[]","2026-02-27 17:06:46","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1376","5d5b9486-c590-48fa-9cc4-805e2c90b01d","Support øvrige","","3","bot","<p>Hipers routere understøtter som udgangspunkt ikke DynDNS-udbydere direkte via deres indstillinger 🧠</p><p>Hvis du har brug for DynDNS, anbefaler vi at bruge ekstern software eller eget netværksudstyr, der kan håndtere det.</p><p>Giv lyd hvis du vil vide mere om brug af eget udstyr eller har andre spørgsmål 👍</p>","0","[]","[]","2026-02-27 17:07:04","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1375","5d5b9486-c590-48fa-9cc4-805e2c90b01d","Support øvrige","","3","user","Understøtter Hipers router nogen DynDNS-udbydere som standard?","0","[]","[]","2026-02-27 17:07:04","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1384","5d5b9486-c590-48fa-9cc4-805e2c90b01d","Support øvrige","","4","bot","Mine kollegaer er ikke online lige nu, da du har henvendt dig uden for åbningstiden. Se mere om vores åbningstider og kontaktmuligheder her: https://www.hiper.dk/kontakt","1","[""https://www.hiper.dk/kontakt""]","[]","2026-02-27 17:07:11","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1383","5d5b9486-c590-48fa-9cc4-805e2c90b01d","Support øvrige","","4","user","Kan jeg få en statisk IP-adresse i stedet for DynDNS?","0","[]","[]","2026-02-27 17:07:11","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1364","5e745bf0-c5a2-49d0-948f-fed6dda04664","Support øvrige","","1","bot","<p>For at hjælpe dig bedst muligt, har jeg brug for lidt flere detaljer 😊</p>
<ul>
  <li>Hvilken type forbindelse har du hos Hiper? (fiber, kabel-tv/coax eller 5G mobilt bredbånd)</li>
  <li>Hvilket problem oplever du – fx kan du ikke åbne hjemmesider, oprette forbindelse til et program, eller noget andet?</li>
</ul>
<p>Så kan jeg bedre guide dig videre. Giv lyd hvis du har flere detaljer 👋</p>","0","[]","[]","2026-02-27 17:06:51","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1363","5e745bf0-c5a2-49d0-948f-fed6dda04664","Support øvrige","","1","user","Hej jeg sidder og laver nat. Jeg kan ikke få det til at virke. Er det fordi jeg sidder bag et CGNAT.","0","[]","[]","2026-02-27 17:06:51","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1380","5e745bf0-c5a2-49d0-948f-fed6dda04664","Support øvrige","","2","bot","<p>Nej, hvis du har fibernet hos Hiper, er du ikke bag CGNAT. CGNAT bruges kun på vores mobile bredbånd (5G). På fiber får du en dynamisk IP-adresse med NAT type 2 😊</p><p>Skriv endelig, hvis du har flere spørgsmål eller brug for hjælp til NAT 👋</p>","0","[]","[]","2026-02-27 17:07:07","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1379","5e745bf0-c5a2-49d0-948f-fed6dda04664","Support øvrige","","2","user","Jeg har fibernet, ikke mobilt bredbånd. Er jeg også bag CGNAT på fiber?","0","[]","[]","2026-02-27 17:07:07","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1388","5e745bf0-c5a2-49d0-948f-fed6dda04664","Support øvrige","","3","bot","Mine kollegaer er ikke online lige nu, da du har henvendt dig uden for åbningstiden. Se mere om vores åbningstider og kontaktmuligheder her: https://www.hiper.dk/kontakt","1","[""https://www.hiper.dk/kontakt""]","[]","2026-02-27 17:07:14","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1387","5e745bf0-c5a2-49d0-948f-fed6dda04664","Support øvrige","","3","user","Hvad koster det at få en dedikeret statisk IP-adresse?","0","[]","[]","2026-02-27 17:07:14","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1344","66dadacf-1a29-4b5f-b091-a403b56f4441","Support øvrige","","1","bot","<p>Ja, det er som regel muligt at tilslutte et mesh-system til dit modem fra kabel (coax). Du skal sætte din router i bridgemode først, og derefter kan du tilslutte dit mesh-system.</p>
<p>Her er en guide til bridgemode: <a href=""https://www.hiper.dk/hjaelp/udstyr/bridgemode"">Guide til bridgemode</a> ✅</p>
<p>Vi kan desværre ikke hjælpe med selve opsætningen af mesh-systemet, men vi anbefaler at følge vejledningen fra producenten.</p>
<p>Giv lyd hvis du har flere spørgsmål 👐</p>","0","[""https://www.hiper.dk/hjaelp/udstyr/bridgemode""]","[""https://www.hiper.dk/hjaelp/udstyr/bridgemode""]","2026-02-27 17:06:28","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1343","66dadacf-1a29-4b5f-b091-a403b56f4441","Support øvrige","","1","user","Kan man koble en mesh på det modem jeg har bestilt som er fra kabel?","0","[]","[]","2026-02-27 17:06:28","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1360","66dadacf-1a29-4b5f-b091-a403b56f4441","Support øvrige","","2","bot","<p>Ja, du kan opleve et kortvarigt afbrud i internetforbindelsen, mens bridgemode bliver aktiveret og dit coax-modem genstarter eller omkonfigureres. Det er helt normalt ved denne type ændring 👐</p><p>Du kan følge vores guide her: <a href=""https://www.hiper.dk/hjaelp/udstyr/bridgemode"">Guide til bridgemode</a>.</p><p>Giv lyd hvis du har flere spørgsmål ✅</p>","0","[""https://www.hiper.dk/hjaelp/udstyr/bridgemode""]","[""https://www.hiper.dk/hjaelp/udstyr/bridgemode""]","2026-02-27 17:06:46","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1359","66dadacf-1a29-4b5f-b091-a403b56f4441","Support øvrige","","2","user","Mister jeg internet under opsætning af bridge mode?","0","[]","[]","2026-02-27 17:06:46","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1378","66dadacf-1a29-4b5f-b091-a403b56f4441","Support øvrige","","3","bot","<p>Det bedste er som regel at sætte routeren i bridge mode og så tilslutte dit mesh-system til en LAN-port. På den måde undgår du problemer med double NAT og får ofte bedre ydeevne 🟢</p><ul><li>Fordel ved bridge mode: Mesh-systemet styrer hele netværket uden forstyrrelser fra routeren.</li><li>Ulempe: Du kan ikke længere bruge wifi eller indstillinger på Hiper-routeren, når bridge mode er slået til.</li></ul><p>Her er en guide til opsætning: <a href=""https://www.hiper.dk/hjaelp/udstyr/bridgemode"">Guide til bridgemode</a>.</p><p>Skriv tilbage hvis du har flere spørgsmål 🙌</p>","0","[""https://www.hiper.dk/hjaelp/udstyr/bridgemode""]","[""https://www.hiper.dk/hjaelp/udstyr/bridgemode""]","2026-02-27 17:07:05","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1377","66dadacf-1a29-4b5f-b091-a403b56f4441","Support øvrige","","3","user","Hvad er bedst: mesh i bridge mode eller tilsluttet routerens LAN-port?","0","[]","[]","2026-02-27 17:07:05","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1394","66dadacf-1a29-4b5f-b091-a403b56f4441","Support øvrige","","4","bot","<p>Vi anbefaler ikke bestemte mesh-systemer, men de fleste mesh-løsninger virker fint sammen med vores udstyr, hvis du sætter routeren i bridge mode 😊</p><p>Det bedste er at følge vejledningen fra producenten af det mesh-system, du vælger.</p><p>Giv lyd hvis du har flere spørgsmål 🙌</p>","0","[]","[]","2026-02-27 17:07:21","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1393","66dadacf-1a29-4b5f-b091-a403b56f4441","Support øvrige","","4","user","Anbefaler I bestemte mesh-systemer der virker godt med jeres udstyr?","0","[]","[]","2026-02-27 17:07:21","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1350","ae52eab6-44d1-4668-aabe-e805724a4599","Support øvrige","","1","bot","Hiper sælger desværre ikke ekstra eller længere kabler mellem fiberboks og router.

Hvis du har brug for et længere kabel, kan du selv købe et almindeligt netværkskabel (Ethernet-kabel) hos de fleste elektronikforhandlere 🖇️

Giv lyd hvis du har flere spørgsmål 🙌","0","[]","[]","2026-02-27 17:06:38","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1349","ae52eab6-44d1-4668-aabe-e805724a4599","Support øvrige","","1","user","Kan jeg købe et længere kabel mellem fiberbox og router","0","[]","[]","2026-02-27 17:06:38","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1366","ae52eab6-44d1-4668-aabe-e805724a4599","Support øvrige","","2","bot","<p>Du kan bruge et netværkskabel af typen CAT5e eller CAT6 på op til 30 meter uden at miste hastighed, hvis du vil udnytte en 1000 Mbit/s forbindelse fuldt ud 🖇️</p>
<p>De her kabler kan du købe hos de fleste elektronikforhandlere.</p>
<p>Giv lyd hvis du har flere spørgsmål 🙌</p>","0","[]","[]","2026-02-27 17:06:52","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1365","ae52eab6-44d1-4668-aabe-e805724a4599","Support øvrige","","2","user","Hvad er den maksimale kabellængde jeg kan bruge uden at miste hastighed?","0","[]","[]","2026-02-27 17:06:52","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1382","ae52eab6-44d1-4668-aabe-e805724a4599","Support øvrige","","3","bot","<p>Det er ikke nødvendigt at bruge et Cat7 kabel for at få fuld 1 Gbit/s hastighed. Et netværkskabel af typen CAT5e eller CAT6 er helt fint til at understøtte 1.000 Mbit/s 🚀</p><p>Giv lyd hvis du har flere spørgsmål 🙌</p>","0","[]","[]","2026-02-27 17:07:09","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1381","ae52eab6-44d1-4668-aabe-e805724a4599","Support øvrige","","3","user","Skal det være Cat6 eller Cat7 kabel for at få fuld 1 gbit hastighed?","0","[]","[]","2026-02-27 17:07:09","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1398","ae52eab6-44d1-4668-aabe-e805724a4599","Support øvrige","","4","bot","<p>Normalt gør det ikke nogen forskel, om kablet mellem fiberboks og router er afskærmet eller ej, når du skal have 1 Gbit/s. Et almindeligt CAT5e eller CAT6 kabel uden afskærmning er som regel nok til private hjem, så længe det ikke ligger tæt på kraftige strømkabler eller støjende elektrisk udstyr 🖇️</p><p>Hvis der er meget elektrisk støj i området, kan et afskærmet kabel give ekstra beskyttelse, men de fleste vil ikke have brug for det.</p><p>Giv lyd hvis du har flere spørgsmål 🙌</p>","0","[]","[]","2026-02-27 17:07:28","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1397","ae52eab6-44d1-4668-aabe-e805724a4599","Support øvrige","","4","user","Gør det nogen forskel om kablet er afskærmet eller ikke?","0","[]","[]","2026-02-27 17:07:28","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1570","0fca3fda-a31b-45b8-ada4-8e1549698615","Udstyr","","1","bot","<p>Din router bliver sendt til en PostNord pakkeshop eller pakkeboks tæt på din adresse. Den bliver senest sendt 10 dage før din onlinedato, og du får en mail med et forsendelsesnummer, så du kan følge pakken og se, hvor den bliver leveret. Du får også en SMS, når pakken er klar til afhentning 📦</p><p>Giv lyd hvis du har flere spørgsmål 👍</p>","0","[]","[]","2026-02-27 17:10:27","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1569","0fca3fda-a31b-45b8-ada4-8e1549698615","Udstyr","","1","user","Hvor bliver min router sendt til?","0","[]","[]","2026-02-27 17:10:27","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1578","0fca3fda-a31b-45b8-ada4-8e1549698615","Udstyr","","2","bot","<p>Det er desværre ikke muligt at få routeren sendt direkte til din hjemmeadresse. Routeren bliver altid sendt til en PostNord pakkeshop eller pakkeboks tæt på din adresse 📦</p><p>Skriv tilbage hvis du har andre spørgsmål 🙌</p>","0","[]","[]","2026-02-27 17:10:39","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1577","0fca3fda-a31b-45b8-ada4-8e1549698615","Udstyr","","2","user","Kan jeg ændre leveringsadressen til min hjemmeadresse?","0","[]","[]","2026-02-27 17:10:39","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1590","0fca3fda-a31b-45b8-ada4-8e1549698615","Udstyr","","3","bot","<p>Hvis du ikke når at hente din router i pakkeshoppen, bliver den som regel sendt retur til Hiper. Der er desværre ikke mere specifik info end det. Hvis du oplever, at din pakke er sendt retur, så sig til – så hjælper vi dig videre 📦</p><p>Giv lyd hvis du har flere spørgsmål 🙌</p>","0","[]","[]","2026-02-27 17:10:54","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1589","0fca3fda-a31b-45b8-ada4-8e1549698615","Udstyr","","3","user","Hvad sker der hvis pakken sendes retur, fordi jeg ikke nåede at hente den?","0","[]","[]","2026-02-27 17:10:54","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1596","0fca3fda-a31b-45b8-ada4-8e1549698615","Udstyr","","4","bot","<p>Ja, det kan du sagtens! Routeren kan leveres til en PostNord pakkeboks, som fungerer som en pakkeautomat. Vi sender altid routeren til enten en pakkeshop eller en pakkeboks (pakkeautomat) i nærheden af din adresse 📦</p><p>Skriv tilbage hvis du har flere spørgsmål 🙌</p>","0","[]","[]","2026-02-27 17:11:06","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1595","0fca3fda-a31b-45b8-ada4-8e1549698615","Udstyr","","4","user","Kan jeg få den leveret til en pakkeautomat i stedet for en pakkeshop?","0","[]","[]","2026-02-27 17:11:06","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1566","6f0a799f-41bf-4538-bf16-9b6181f0d47a","Udstyr","","1","bot","<p>Routeren bliver sendt til en pakkeshop eller pakkeboks tæt på din adresse, senest 10 dage før din onlinedato. Hvis dit internet f.eks. aktiveres den 10/12, sender vi routeren den 1/12, og den lander typisk et par hverdage senere 📦</p><p>Du får en mail med Track&Trace, når routeren er på vej. Der kommer også en SMS, når pakken kan afhentes.</p><p>Giv lyd hvis du har flere spørgsmål 👐</p>","0","[]","[]","2026-02-27 17:10:24","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1565","6f0a799f-41bf-4538-bf16-9b6181f0d47a","Udstyr","","1","user","Hvornår kommer min router?","0","[]","[]","2026-02-27 17:10:24","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1582","6f0a799f-41bf-4538-bf16-9b6181f0d47a","Udstyr","","2","bot","<p>Hvis din onlinedato er om 3 dage, burde du have modtaget information om forsendelsen af din router. Tjek gerne din mail (også spam/uønsket), om du har fået en mail med track&trace. Du kan også logge ind på <a href=""https://www.hiper.dk/mit-hiper/"">Mit Hiper</a> og se status på din levering der 📦</p><p>Hvis du stadig ikke har modtaget nogen information, så skriv tilbage – så hjælper jeg dig videre 🙌</p>","0","[""https://www.hiper.dk/mit-hiper/""]","[]","2026-02-27 17:10:41","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1581","6f0a799f-41bf-4538-bf16-9b6181f0d47a","Udstyr","","2","user","Min onlinedato er om 3 dage og jeg har stadig ikke modtaget routeren. Hvad gør jeg?","0","[]","[]","2026-02-27 17:10:41","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
"1592","6f0a799f-41bf-4538-bf16-9b6181f0d47a","Udstyr","","3","bot","<p>Det er desværre ikke muligt at hente routeren direkte. Den bliver automatisk sendt til en pakkeshop eller pakkeboks tæt på din adresse, senest 10 dage før din onlinedato 📦</p><p>Du får besked med track&trace, så snart routeren er på vej. Giv lyd hvis du har andre spørgsmål 🙌</p>","0","[]","[]","2026-02-27 17:10:55","a75d831b-989c-41e2-ac84-db2ba429e188","gpt41"
